order_id,order_date,customer_id,product_id,region,channel,quantity,unit_price,discount_pct,revenue,cost,delivery_days,return_flag
52456,2021-09-16,2443,1142,West,Online,7,4763,30,23338.7,20291.0,5,0
52457,2023-01-31,822,1132,East,Retail,6,3411,5,19442.7,13795.81,5,0
52458,2022-03-15,224,1041,East,Online,3,2806,20,6734.4,4786.55,3,0
52459,2022-03-30,2866,1086,South,Online,2,2664,5,5061.6,3460.37,6,0
52460,2021-10-29,40,1031,South,Retail,1,2267,35,1473.55,1664.9,8,1
52461,2022-10-26,90,1018,North,Retail,6,1597,10,8623.8,7501.22,8,0
52462,2024-07-28,887,1043,East,Online,6,2862,5,16313.4,12120.68,5,0
52463,2023-12-16,322,1010,East,Online,1,1593,25,1194.75,1048.36,7,0
52464,2024-11-17,15,1075,East,Online,4,920,35,2392.0,2859.55,11,1
52465,2023-06-04,2054,1125,East,Online,4,2795,20,8944.0,6978.72,6,0
52466,2021-11-15,2862,1090,North,Retail,6,425,5,2422.5,1861.97,7,0
52467,2023-03-02,2883,1048,North,Online,2,3957,10,7122.6,5307.22,4,0
52468,2021-07-10,1262,1021,South,Online,1,2904,20,2323.2,1707.78,3,0
52469,2022-08-14,2613,1078,West,B2B,2,481,10,865.8,559.11,6,0
52470,2022-12-22,2384,1113,South,Retail,7,1456,25,7644.0,6962.19,8,0
52471,2024-07-17,1472,1031,North,Retail,1,2267,10,2040.3,1621.37,10,0
52472,2023-11-14,1384,1074,South,Online,2,4079,0,8158.0,6112.79,2,0
52473,2023-01-14,325,1094,East,Retail,3,1308,10,3531.6,2544.69,6,0
52474,2024-10-31,616,1149,North,B2B,1,1933,30,1353.1,1088.99,6,0
52475,2024-02-11,2937,1106,South,Retail,1,1311,5,1245.45,786.31,9,0
52476,2023-09-15,2458,1052,South,Retail,4,1327,10,4777.2,2986.44,11,0
52477,2024-10-06,2477,1102,East,Retail,7,3140,20,17584.0,14374.74,7,0
52478,2022-06-09,2956,1140,East,Online,4,4487,15,15255.8,14193.61,10,0
52479,2024-09-19,983,1082,South,B2B,3,2099,0,6297.0,4707.49,8,0
52480,2024-02-26,334,1113,West,Online,5,1456,10,6552.0,5420.19,5,0
52481,2024-05-29,2373,1027,East,Online,4,4747,0,18988.0,14051.35,2,0
52482,2021-11-22,2967,1034,West,Online,5,2859,5,13580.25,9153.05,7,0
52483,2021-07-21,2136,1106,East,Retail,7,1311,25,6882.75,5401.54,4,0
52484,2024-10-27,2250,1109,South,Retail,6,4018,20,19286.4,18130.32,2,0
52485,2022-05-22,2566,1132,South,Online,5,3411,10,15349.5,9585.37,5,0
52486,2023-03-11,473,1023,East,Retail,5,2126,15,9035.5,7703.21,5,0
52487,2023-09-17,2881,1058,West,Retail,7,480,0,3360.0,1939.09,5,0
52488,2024-10-28,1825,1081,East,Online,7,2967,40,12461.4,13227.64,3,0
52489,2023-08-18,1550,1144,East,Retail,3,722,0,2166.0,1394.02,11,0
52490,2022-05-22,2219,1052,North,Retail,6,1327,25,5971.5,6015.41,11,0
52491,2021-03-29,688,1099,East,Retail,7,2570,20,14392.0,11826.02,4,0
52492,2025-01-02,392,1122,East,Retail,3,2651,10,7157.7,5019.4,2,0
52493,2022-01-26,2599,1147,West,Online,3,4830,0,14490.0,10102.12,5,0
52494,2023-01-17,2438,1001,North,Online,3,3210,20,7704.0,5448.59,11,0
52495,2023-10-28,2037,1015,North,Online,4,935,30,2618.0,2413.95,2,0
52496,2021-09-19,880,1089,West,Online,3,3090,5,8806.5,6357.22,7,0
52497,2023-05-02,2176,1137,South,Online,7,4168,15,24799.6,19789.96,2,0
52498,2022-10-11,229,1006,South,Online,3,3224,5,9188.4,5954.0,3,0
52499,2021-01-27,376,1090,East,Online,5,425,5,2018.75,1313.53,11,0
52500,2024-03-02,656,1066,East,B2B,1,3932,15,3342.2,2891.82,8,0
52501,2021-03-22,355,1036,South,Retail,2,2319,10,4174.2,2588.66,9,0
52502,2023-08-02,2722,1006,North,B2B,1,3224,10,2901.6,2059.1,11,0
52503,2024-07-29,665,1063,East,Retail,4,3923,15,13338.2,11256.4,10,0
52504,2023-03-29,2768,1002,West,Online,5,2270,10,10215.0,6498.01,10,0
52505,2024-08-29,1012,1110,West,Online,5,4110,20,16440.0,11969.65,3,0
52506,2021-03-14,61,1029,East,B2B,7,437,15,2600.15,1929.79,3,0
52507,2024-10-17,1686,1102,West,Retail,1,3140,20,2512.0,2508.33,5,0
52508,2022-01-26,1894,1082,North,B2B,2,2099,15,3568.3,2724.72,4,0
52509,2021-02-13,552,1120,North,Retail,3,2805,5,7994.25,6563.7,3,0
52510,2024-12-28,677,1128,East,B2B,6,1872,30,7862.4,8282.27,8,1
52511,2023-05-09,1129,1083,South,Retail,7,1799,25,9444.75,7338.38,11,0
52512,2022-01-22,1392,1095,North,Retail,2,1513,0,3026.0,2018.77,10,0
52513,2024-02-12,389,1082,West,Online,6,2099,20,10075.2,9870.26,6,0
52514,2024-03-20,1705,1001,East,Online,2,3210,5,6099.0,4945.22,8,0
52515,2024-02-05,1363,1012,North,B2B,3,1974,0,5922.0,3649.58,11,0
52516,2024-10-23,1879,1100,South,Online,7,1815,35,8258.25,9932.83,9,1
52517,2022-03-06,2530,1093,South,Retail,1,1751,15,1488.35,1180.67,5,0
52518,2023-01-10,1853,1149,South,Retail,3,1933,10,5219.1,4540.01,9,0
52519,2021-10-10,1938,1125,West,Online,1,2795,20,2236.0,1899.47,8,0
52520,2024-09-04,2141,1146,South,Retail,3,3209,5,9145.65,7516.98,4,0
52521,2024-04-09,720,1140,West,Online,1,4487,25,3365.25,3304.02,6,0
52522,2022-09-21,1383,1033,North,Online,2,3933,0,7866.0,5831.28,7,0
52523,2023-10-30,1262,1119,West,Retail,4,1384,15,4705.6,3586.62,10,0
52524,2023-08-25,527,1083,East,B2B,2,1799,15,3058.3,2248.4,2,0
52525,2022-07-16,1570,1092,North,Retail,3,4515,25,10158.75,8567.0,3,0
52526,2022-05-17,792,1009,West,Online,1,1012,15,860.2,714.87,10,0
52527,2021-06-24,2000,1002,South,Online,4,2270,10,8172.0,5949.0,3,0
52528,2024-02-06,2746,1122,North,Online,5,2651,10,11929.5,8679.51,7,0
52529,2023-08-22,298,1100,South,Retail,5,1815,0,9075.0,5682.33,5,0
52530,2023-07-24,511,1142,East,Retail,3,4763,5,13574.55,8428.06,5,0
52531,2024-05-19,2935,1002,North,B2B,7,2270,0,15890.0,9128.69,5,0
52532,2021-11-15,1902,1003,North,B2B,5,1838,25,6892.5,5792.17,8,0
52533,2021-03-14,780,1005,North,Retail,5,4269,30,14941.5,12101.08,7,0
52534,2021-04-14,1421,1089,South,Online,3,3090,15,7879.5,5915.96,4,0
52535,2021-12-14,2431,1100,North,Retail,7,1815,10,11434.5,9948.68,3,0
52536,2023-03-25,2806,1059,North,Online,5,4367,25,16376.25,16551.33,5,0
52537,2021-05-04,1701,1079,East,Online,5,3028,15,12869.0,8738.72,7,0
52538,2022-01-04,2002,1099,North,Retail,6,2570,15,13107.0,11109.33,11,0
52539,2021-05-11,2860,1141,North,Online,1,1302,10,1171.8,1034.31,2,0
52540,2021-12-18,144,1133,North,B2B,5,3037,20,12148.0,11461.95,10,0
52541,2023-05-12,2637,1135,West,Retail,1,1246,5,1183.7,918.97,5,0
52542,2021-06-12,898,1106,South,B2B,1,1311,10,1179.9,889.74,2,0
52543,2023-11-29,1194,1017,West,Online,6,2912,15,14851.2,12207.43,5,0
52544,2021-11-07,495,1007,East,Online,1,870,0,870.0,530.15,5,0
52545,2021-05-07,675,1140,South,Retail,5,4487,30,15704.5,16718.04,5,0
52546,2023-02-16,1188,1026,East,B2B,5,4551,0,22755.0,13489.11,8,0
52547,2022-01-01,842,1113,East,Online,5,1456,0,7280.0,5693.37,2,0
52548,2022-06-15,1613,1037,South,Online,3,3149,0,9447.0,7351.36,2,0
52549,2022-11-28,1422,1119,South,Online,1,1384,0,1384.0,991.47,6,0
52550,2024-01-22,1598,1014,East,Online,6,1659,10,8958.6,7679.84,10,0
52551,2022-05-02,2169,1012,East,Retail,2,1974,20,3158.4,2958.33,4,0
52552,2023-10-27,525,1131,East,Online,1,3970,10,3573.0,2444.52,3,0
52553,2023-05-26,219,1069,East,Online,4,1713,5,6509.4,4335.62,5,0
52554,2022-06-06,43,1043,West,Online,3,2862,35,5580.9,5365.58,5,0
52555,2021-03-14,1241,1150,East,Retail,2,2053,5,3900.7,3235.19,6,0
52556,2021-05-09,1211,1119,West,Retail,7,1384,30,6781.6,6110.84,2,0
52557,2024-11-27,591,1128,East,B2B,3,1872,10,5054.4,4393.95,3,0
52558,2024-03-27,114,1021,East,B2B,4,2904,35,7550.4,8619.81,10,1
52559,2022-10-27,2932,1104,North,Retail,5,1113,15,4730.25,3945.63,8,0
52560,2022-05-27,1689,1040,East,Retail,6,2655,25,11947.5,10280.41,2,0
52561,2022-02-15,1939,1078,North,Retail,7,481,25,2525.25,2374.49,2,0
52562,2022-11-11,2816,1052,North,Retail,4,1327,35,3450.2,3404.57,8,1
52563,2022-10-03,1663,1075,West,B2B,3,920,15,2346.0,1681.07,4,0
52564,2022-06-14,1963,1108,South,Online,4,3711,35,9648.6,11204.58,11,1
52565,2023-12-29,2551,1092,West,Online,3,4515,5,12867.75,8333.42,5,0
52566,2023-03-13,2321,1048,East,Online,1,3957,25,2967.75,2456.56,5,0
52567,2023-05-15,1227,1104,East,Retail,7,1113,20,6232.8,4868.99,10,0
52568,2022-10-04,2961,1132,North,Retail,2,3411,5,6480.9,5411.54,4,0
52569,2021-03-01,1774,1125,South,Online,1,2795,0,2795.0,2197.71,3,0
52570,2023-12-03,1045,1123,South,Retail,7,3305,20,18508.0,17104.73,7,0
52571,2024-04-03,1235,1144,North,Online,4,722,15,2454.8,1772.76,3,0
52572,2022-12-30,139,1070,South,Retail,6,2806,20,13468.8,10315.72,11,0
52573,2024-10-05,198,1094,South,Online,7,1308,10,8240.4,6794.52,8,0
52574,2023-06-05,1879,1125,South,B2B,6,2795,0,16770.0,11058.15,5,0
52575,2021-07-30,2931,1134,North,Retail,6,1652,20,7929.6,6040.07,6,0
52576,2022-10-03,1610,1139,East,Online,6,3786,0,22716.0,13897.52,6,0
52577,2022-10-28,1867,1002,North,Online,2,2270,0,4540.0,3461.18,11,0
52578,2021-05-28,2511,1046,North,Retail,2,2095,15,3561.5,2496.88,8,0
52579,2023-12-05,2443,1086,South,Online,1,2664,20,2131.2,1991.48,8,0
52580,2021-09-22,615,1117,North,B2B,5,2377,10,10696.5,8242.81,4,0
52581,2024-02-24,2378,1044,West,Retail,3,3020,25,6795.0,6045.53,10,0
52582,2024-04-05,760,1147,North,Online,1,4830,15,4105.5,2787.26,5,0
52583,2024-03-05,2927,1034,North,Retail,4,2859,0,11436.0,7034.72,8,0
52584,2021-08-16,1956,1108,East,Online,2,3711,35,4824.3,4928.92,7,0
52585,2025-01-24,2036,1070,East,Online,7,2806,20,15713.6,12672.89,4,0
52586,2024-12-11,1475,1041,North,Online,5,2806,5,13328.5,9240.78,4,0
52587,2022-11-29,1427,1061,East,B2B,1,1520,5,1444.0,1145.89,11,0
52588,2023-08-27,1457,1008,West,Online,5,1542,10,6939.0,4413.96,11,0
52589,2024-11-14,2146,1095,North,Online,6,1513,15,7716.3,5999.55,4,0
52590,2022-09-13,1582,1104,West,Online,7,1113,25,5843.25,4995.18,11,0
52591,2022-03-21,348,1114,North,Online,1,1288,0,1288.0,745.39,10,0
52592,2022-08-06,2570,1019,West,Retail,2,657,30,919.8,819.19,8,1
52593,2023-01-08,2076,1097,West,Retail,3,3430,10,9261.0,6258.37,9,0
52594,2023-03-31,1992,1127,North,B2B,1,2862,20,2289.6,1842.89,10,0
52595,2022-02-25,216,1027,West,Retail,2,4747,5,9019.3,5722.99,3,0
52596,2023-09-04,2090,1087,South,Retail,3,3605,10,9733.5,8345.03,5,0
52597,2023-02-19,2891,1058,North,Online,7,480,20,2688.0,2237.72,4,0
52598,2022-01-11,142,1139,West,Retail,2,3786,20,6057.6,5454.13,5,0
52599,2023-08-18,1107,1016,South,Retail,2,1509,15,2565.3,2078.56,8,0
52600,2021-05-31,314,1075,East,B2B,3,920,20,2208.0,2107.49,6,0
52601,2021-08-18,2759,1057,East,Retail,7,3212,40,13490.4,15766.88,3,0
52602,2021-02-12,561,1070,West,Online,5,2806,25,10522.5,10094.38,8,0
52603,2024-03-04,2770,1118,North,Online,3,2645,25,5951.25,4765.99,8,0
52604,2023-08-11,1255,1109,South,Retail,4,4018,10,14464.8,10574.63,9,0
52605,2022-02-16,2692,1032,West,Online,3,442,10,1193.4,911.52,10,0
52606,2023-06-05,2060,1097,North,Retail,4,3430,10,12348.0,8826.71,8,0
52607,2021-05-18,1019,1091,West,Retail,7,2920,20,16352.0,14948.77,8,0
52608,2023-09-22,2865,1109,South,Online,3,4018,5,11451.3,7061.1,7,0
52609,2024-08-21,997,1073,East,Retail,2,1057,0,2114.0,1217.24,6,0
52610,2023-06-30,2107,1110,West,Retail,6,4110,0,24660.0,14818.24,6,0
52611,2021-05-17,1180,1046,East,Online,1,2095,5,1990.25,1449.53,4,0
52612,2021-08-24,2994,1137,North,Online,1,4168,20,3334.4,2314.63,2,0
52613,2023-02-12,1515,1010,North,Online,5,1593,30,5575.5,4787.42,3,0
52614,2024-11-28,1078,1058,East,Online,2,480,25,720.0,763.67,7,0
52615,2024-10-15,513,1142,South,Retail,7,4763,15,28339.85,21224.42,6,0
52616,2024-07-21,409,1024,North,Online,7,3858,30,18904.2,16912.53,8,1
52617,2021-11-23,536,1081,North,Online,6,2967,0,17802.0,10731.17,9,0
52618,2022-10-11,1139,1042,North,B2B,5,633,0,3165.0,2305.06,6,0
52619,2024-06-14,670,1091,North,Online,4,2920,20,9344.0,8120.43,2,0
52620,2022-06-10,2689,1106,South,Retail,6,1311,5,7472.7,4582.14,7,0
52621,2024-10-20,2335,1146,West,Retail,3,3209,15,8182.95,5796.91,10,0
52622,2021-06-27,2365,1090,South,Retail,7,425,20,2380.0,1932.14,9,0
52623,2023-09-16,1297,1102,East,B2B,6,3140,20,15072.0,10868.77,4,0
52624,2023-05-05,1852,1010,South,Online,3,1593,0,4779.0,2666.29,9,0
52625,2021-07-19,2212,1117,East,Retail,7,2377,10,14975.1,11001.78,10,0
52626,2024-03-20,720,1148,North,Retail,6,1723,20,8270.4,6246.93,3,0
52627,2024-12-07,2997,1059,West,Online,5,4367,5,20743.25,16351.41,3,0
52628,2024-03-14,2017,1073,West,Online,6,1057,20,5073.6,3536.64,7,0
52629,2021-12-28,763,1101,North,Retail,1,1334,10,1200.6,981.06,9,0
52630,2024-01-31,1862,1138,West,Retail,7,3437,30,16841.3,14728.0,2,0
52631,2021-12-11,2470,1039,West,Retail,7,2613,25,13718.25,12593.43,8,0
52632,2025-01-28,563,1002,North,Online,1,2270,5,2156.5,1273.44,8,0
52633,2024-10-12,906,1041,West,Retail,3,2806,5,7997.1,6210.87,7,0
52634,2023-04-11,2464,1089,North,Retail,1,3090,20,2472.0,2362.16,2,0
52635,2022-11-23,1822,1056,South,Online,2,1393,5,2646.7,2014.43,8,0
52636,2021-09-03,2804,1094,South,Online,3,1308,0,3924.0,2853.07,4,0
52637,2023-01-28,1026,1056,East,Online,7,1393,15,8288.35,6004.12,7,0
52638,2022-06-17,673,1052,South,Online,7,1327,20,7431.2,6510.52,8,0
52639,2021-02-16,1845,1066,North,Online,7,3932,20,22019.2,20011.39,7,0
52640,2023-02-07,2829,1008,East,Retail,7,1542,15,9174.9,6496.5,6,0
52641,2021-10-16,2727,1132,East,Retail,6,3411,5,19442.7,11976.24,11,0
52642,2022-08-19,968,1110,North,Online,3,4110,10,11097.0,9162.45,11,0
52643,2023-05-06,885,1007,West,Retail,7,870,20,4872.0,4783.97,7,0
52644,2023-08-09,1983,1057,West,Online,7,3212,10,20235.6,13376.78,2,0
52645,2022-02-02,2254,1026,West,B2B,4,4551,20,14563.2,10869.74,4,0
52646,2021-07-15,732,1109,East,Online,6,4018,15,20491.8,17623.32,2,0
52647,2022-09-07,288,1120,West,Online,4,2805,25,8415.0,7156.9,6,0
52648,2021-01-24,1263,1099,West,Retail,2,2570,30,3598.0,3195.6,5,0
52649,2021-08-11,18,1145,South,Retail,1,871,10,783.9,654.18,7,0
52650,2022-12-11,2468,1017,South,Online,5,2912,0,14560.0,10412.24,3,0
52651,2023-11-08,280,1093,West,B2B,4,1751,35,4552.6,4119.2,7,0
52652,2022-12-23,1565,1074,South,Online,2,4079,5,7750.1,6333.62,11,0
52653,2022-06-02,1543,1105,West,Retail,4,609,5,2314.2,1629.31,11,0
52654,2022-09-19,509,1102,South,Online,5,3140,25,11775.0,10789.05,10,0
52655,2022-08-30,743,1120,North,B2B,1,2805,15,2384.25,1999.76,6,0
52656,2023-09-16,2052,1085,East,B2B,7,3853,25,20228.25,15203.67,10,0
52657,2023-04-11,171,1038,North,Retail,5,1492,0,7460.0,4750.79,6,0
52658,2022-10-22,1729,1089,South,Retail,7,3090,20,17304.0,13033.36,11,0
52659,2022-03-30,952,1100,West,Retail,2,1815,20,2904.0,2179.95,6,0
52660,2023-11-29,2921,1103,East,Online,2,1835,0,3670.0,2912.94,4,0
52661,2025-01-15,143,1076,East,Retail,2,2188,15,3719.6,2581.4,11,0
52662,2023-07-25,1960,1113,South,Online,3,1456,5,4149.6,2628.97,10,0
52663,2021-06-06,2241,1115,South,B2B,5,2766,10,12447.0,7982.91,2,0
52664,2023-01-08,2046,1038,East,Retail,3,1492,20,3580.8,3382.64,7,0
52665,2021-01-17,917,1027,West,Retail,5,4747,40,14241.0,15020.45,3,0
52666,2022-07-07,796,1071,West,Online,4,1317,0,5268.0,3404.35,9,0
52667,2022-03-10,541,1008,West,B2B,7,1542,0,10794.0,7775.34,10,0
52668,2023-12-06,2874,1004,East,Online,4,3441,10,12387.6,10770.68,6,0
52669,2024-09-07,364,1075,South,Retail,5,920,10,4140.0,3679.57,6,0
52670,2021-11-30,1168,1038,South,Online,5,1492,15,6341.0,5354.57,9,0
52671,2024-06-10,787,1104,West,Online,7,1113,5,7401.45,5636.02,10,0
52672,2021-02-06,2021,1032,West,Online,6,442,20,2121.6,1816.49,7,0
52673,2024-06-16,2683,1102,North,B2B,6,3140,5,17898.0,11144.49,11,0
52674,2022-05-16,1963,1090,South,Online,4,425,15,1445.0,1056.92,10,0
52675,2022-07-15,1482,1029,North,Retail,1,437,10,393.3,249.71,6,0
52676,2022-03-21,2615,1005,North,Online,2,4269,25,6403.5,6719.87,6,0
52677,2023-03-07,1669,1024,West,Retail,5,3858,0,19290.0,14544.58,6,0
52678,2021-01-22,1133,1011,East,Online,7,3166,40,13297.2,17213.57,3,0
52679,2023-01-09,2219,1076,South,Retail,5,2188,25,8205.0,7230.21,2,0
52680,2021-09-06,1866,1120,East,Retail,1,2805,5,2664.75,2019.55,4,0
52681,2022-05-18,1131,1083,North,Retail,3,1799,0,5397.0,3637.01,9,0
52682,2021-10-18,1305,1118,South,Retail,1,2645,0,2645.0,2016.61,8,0
52683,2023-11-14,286,1150,South,Online,3,2053,10,5543.1,4597.49,4,0
52684,2021-04-14,2627,1076,South,Retail,5,2188,15,9299.0,8343.67,7,0
52685,2023-05-16,1074,1042,East,Retail,7,633,25,3323.25,2867.01,11,0
52686,2022-03-05,14,1018,East,Retail,1,1597,15,1357.45,1145.52,10,0
52687,2021-12-30,702,1015,East,Online,7,935,5,6217.75,4143.86,8,0
52688,2024-10-11,924,1088,East,Online,7,2515,30,12323.5,12164.27,6,0
52689,2025-01-11,394,1007,North,Retail,3,870,0,2610.0,1959.87,11,0
52690,2023-05-18,940,1016,West,Online,5,1509,5,7167.75,5161.13,2,0
52691,2024-12-08,1873,1003,North,Retail,3,1838,25,4135.5,3971.85,5,0
52692,2021-06-16,695,1060,West,Online,7,3376,5,22450.4,13085.61,6,0
52693,2022-10-25,728,1098,East,Online,2,996,5,1892.4,1113.31,6,0
52694,2023-01-31,763,1117,East,Online,7,2377,30,11647.3,11564.96,2,0
52695,2022-05-09,1297,1075,North,Retail,2,920,5,1748.0,1048.41,4,0
52696,2023-04-04,32,1089,North,Retail,6,3090,5,17613.0,11546.17,8,0
52697,2022-02-09,1599,1097,East,Online,7,3430,15,20408.5,14841.33,8,0
52698,2024-05-06,1394,1112,East,Online,1,1416,5,1345.2,783.42,2,0
52699,2021-05-09,1012,1126,South,Online,4,376,10,1353.6,906.74,3,0
52700,2022-04-19,742,1016,West,Online,2,1509,5,2867.1,1957.42,6,0
52701,2022-07-08,2992,1125,West,Online,5,2795,35,9083.75,8603.19,5,0
52702,2024-12-27,1048,1024,North,B2B,6,3858,5,21990.6,16950.28,7,0
52703,2022-02-06,2094,1059,East,Online,1,4367,40,2620.2,2588.56,5,0
52704,2024-10-13,1190,1147,North,Retail,3,4830,5,13765.5,8858.84,6,0
52705,2021-11-14,1381,1004,North,Retail,1,3441,10,3096.9,1898.76,4,0
52706,2024-07-16,1607,1065,North,Online,1,4984,20,3987.2,3019.52,3,0
52707,2024-12-02,303,1014,North,B2B,5,1659,15,7050.75,5147.02,6,0
52708,2024-07-04,1134,1138,North,Retail,7,3437,0,24059.0,13614.71,4,0
52709,2022-08-04,2157,1005,South,Online,5,4269,20,17076.0,16350.64,3,0
52710,2023-07-26,2045,1138,South,Online,6,3437,15,17528.7,13904.42,11,0
52711,2021-09-14,1000,1016,West,Retail,5,1509,20,6036.0,5602.75,3,0
52712,2023-02-18,566,1130,North,Retail,2,4861,15,8263.7,5772.77,6,0
52713,2022-03-16,2794,1147,West,B2B,6,4830,0,28980.0,22640.61,10,0
52714,2023-09-03,2478,1011,West,B2B,4,3166,0,12664.0,6989.39,3,0
52715,2021-10-21,104,1076,South,B2B,7,2188,30,10721.2,9440.97,5,0
52716,2021-11-23,2937,1002,South,Online,7,2270,35,10328.5,12519.21,6,0
52717,2024-06-10,482,1127,West,Online,6,2862,20,13737.6,12504.97,3,0
52718,2024-12-28,2691,1012,South,Online,7,1974,10,12436.2,8135.44,6,0
52719,2022-06-11,166,1001,West,Online,4,3210,10,11556.0,8012.64,6,0
52720,2022-10-20,1570,1145,East,Retail,4,871,15,2961.4,1955.73,7,0
52721,2022-01-26,1161,1145,East,Online,2,871,0,1742.0,1226.03,2,0
52722,2021-12-04,595,1026,West,Retail,5,4551,30,15928.5,17720.88,5,0
52723,2024-11-22,2829,1032,South,Online,5,442,30,1547.0,1389.34,9,1
52724,2022-08-11,2107,1044,South,B2B,5,3020,0,15100.0,8543.75,2,0
52725,2022-10-11,2340,1024,North,Online,4,3858,5,14660.4,8836.63,10,0
52726,2023-03-21,2326,1062,South,Online,3,4442,30,9328.2,7719.56,6,0
52727,2023-06-03,372,1019,East,Online,4,657,15,2233.8,2094.73,10,0
52728,2024-12-31,139,1113,East,Retail,5,1456,10,6552.0,5414.87,7,0
52729,2022-11-15,1780,1145,North,B2B,3,871,0,2613.0,1467.14,10,0
52730,2025-01-10,2056,1099,East,Retail,1,2570,20,2056.0,1619.24,9,0
52731,2023-12-07,2167,1089,North,Retail,2,3090,10,5562.0,3988.33,10,0
52732,2023-06-14,2452,1085,South,B2B,6,3853,15,19650.3,16641.82,3,0
52733,2022-11-17,684,1020,South,Retail,6,540,20,2592.0,2072.8,7,0
52734,2024-04-27,2527,1120,South,Retail,6,2805,20,13464.0,9913.91,10,0
52735,2022-07-18,188,1082,South,Online,6,2099,30,8815.8,7700.42,6,0
52736,2021-03-04,1990,1034,North,Retail,2,2859,10,5146.2,4315.12,2,0
52737,2024-06-06,2758,1053,South,Retail,5,2466,35,8014.5,7478.23,8,1
52738,2023-12-13,2889,1088,South,Retail,3,2515,0,7545.0,5293.81,11,0
52739,2024-04-15,126,1055,East,Online,1,769,5,730.55,562.33,5,0
52740,2022-03-17,703,1037,North,Online,7,3149,10,19838.7,12381.3,3,0
52741,2024-03-13,1021,1004,South,Online,7,3441,10,21678.3,15752.52,11,0
52742,2021-09-09,17,1041,West,Retail,6,2806,40,10101.6,11784.05,9,1
52743,2021-05-30,2547,1011,West,B2B,7,3166,5,21053.9,15559.28,3,0
52744,2024-11-22,1004,1069,West,Retail,1,1713,20,1370.4,1263.31,4,0
52745,2023-06-20,2665,1039,North,B2B,4,2613,20,8361.6,8230.86,11,0
52746,2021-04-01,2735,1049,East,Online,1,1723,35,1119.95,1273.7,6,0
52747,2025-01-05,2412,1031,East,Online,1,2267,5,2153.65,1767.57,7,0
52748,2023-02-06,2567,1032,West,Online,7,442,0,3094.0,2273.31,5,0
52749,2021-05-31,1151,1061,North,Online,5,1520,15,6460.0,5654.95,9,0
52750,2022-04-10,2230,1059,North,Retail,7,4367,10,27512.1,21855.61,10,0
52751,2021-12-31,648,1001,West,Online,7,3210,5,21346.5,13394.15,8,0
52752,2024-09-17,704,1101,West,Online,5,1334,25,5002.5,4523.42,6,0
52753,2022-09-03,751,1008,West,Online,1,1542,10,1387.8,980.12,8,0
52754,2021-06-16,2038,1056,West,Online,7,1393,0,9751.0,5962.04,2,0
52755,2024-03-04,1584,1067,South,Retail,5,2657,15,11292.25,7352.84,6,0
52756,2021-08-16,232,1035,East,Online,1,4457,10,4011.3,2837.01,9,0
52757,2023-06-24,2141,1092,North,Online,5,4515,40,13545.0,14307.47,9,1
52758,2024-06-17,857,1052,East,Online,7,1327,0,9289.0,7263.42,8,0
52759,2024-05-14,2000,1046,South,Online,1,2095,40,1257.0,1332.52,4,0
52760,2023-07-23,1516,1106,North,Online,5,1311,10,5899.5,3721.06,5,0
52761,2024-05-30,387,1082,West,Retail,2,2099,0,4198.0,2835.57,5,0
52762,2025-01-28,2320,1001,South,Online,6,3210,0,19260.0,13419.05,7,0
52763,2024-05-27,1138,1137,West,Online,2,4168,0,8336.0,5384.07,6,0
52764,2023-11-05,2484,1103,West,Online,3,1835,40,3303.0,4007.34,11,1
52765,2024-02-03,1119,1009,North,Retail,2,1012,0,2024.0,1387.63,4,0
52766,2021-04-11,2693,1040,North,B2B,3,2655,0,7965.0,6141.87,11,0
52767,2021-10-19,1602,1097,South,Retail,1,3430,20,2744.0,2083.43,9,0
52768,2023-06-27,2708,1112,South,Online,1,1416,5,1345.2,824.12,10,0
52769,2024-01-28,576,1029,South,Online,2,437,20,699.2,665.32,6,0
52770,2023-11-23,2035,1046,East,Online,5,2095,15,8903.75,5830.97,2,0
52771,2023-08-25,1240,1046,South,Online,6,2095,10,11313.0,9050.68,4,0
52772,2022-04-28,1385,1032,South,Online,2,442,15,751.4,658.62,7,0
52773,2024-08-21,388,1132,South,Online,1,3411,10,3069.9,2382.5,2,0
52774,2023-08-05,2991,1054,North,B2B,2,4294,25,6441.0,6690.25,6,0
52775,2021-12-18,2513,1071,East,Retail,2,1317,30,1843.8,1884.14,4,0
52776,2022-08-19,2159,1119,West,Online,1,1384,10,1245.6,928.36,10,0
52777,2021-05-09,2637,1055,West,Online,4,769,0,3076.0,2191.51,7,0
52778,2022-10-24,1561,1050,West,Online,4,3537,25,10611.0,9111.81,10,0
52779,2022-10-30,2273,1031,North,Online,6,2267,30,9521.4,8787.23,3,0
52780,2024-03-15,1792,1148,West,Online,3,1723,15,4393.65,3886.12,11,0
52781,2024-02-17,2858,1006,South,B2B,1,3224,30,2256.8,1831.73,2,0
52782,2022-01-24,933,1066,West,Online,4,3932,40,9436.8,10689.26,11,1
52783,2024-12-21,2731,1045,South,B2B,3,2738,40,4928.4,6534.3,7,0
52784,2023-07-22,1366,1137,West,Online,1,4168,5,3959.6,2872.47,2,0
52785,2022-09-11,777,1045,South,Retail,1,2738,15,2327.3,1668.76,2,0
52786,2022-10-01,1113,1010,East,Online,2,1593,10,2867.4,1864.1,3,0
52787,2021-07-23,270,1124,West,Online,7,4735,25,24858.75,19407.18,9,0
